# LIST OF INFLUENCERS (IN DECREASING ORDER OF INFLUENCE)

# NUMBER OF NODES = 251
# CI LEVEL L = 1

# $1 = SCORE  $2 = NODE_ID $3 = DEGREE $4 = COMPONENT

193	 36	 2	 1
194	 198	 7	 1
195	 195	 6	 1
196	 203	 6	 1
197	 197	 7	 1
198	 159	 11	 1
199	 23	 3	 1
200	 118	 2	 1
201	 171	 6	 1
202	 174	 6	 1
203	 184	 7	 1
204	 99	 7	 1
205	 126	 3	 1
206	 15	 3	 1
207	 61	 9	 1
208	 211	 6	 1
209	 200	 7	 1
210	 181	 7	 1
211	 216	 6	 1
212	 217	 6	 1
213	 53	 6	 1
214	 206	 6	 1
215	 51	 4	 1
216	 101	 2	 1
217	 50	 11	 1
218	 194	 7	 1
219	 24	 3	 1
220	 14	 3	 1
221	 241	 1	 1
222	 183	 6	 1
223	 234	 1	 1
224	 28	 3	 1
225	 88	 12	 1
226	 223	 2	 1
227	 192	 6	 1
228	 110	 2	 1
229	 49	 11	 1
230	 199	 8	 1
231	 62	 9	 1
232	 248	 1	 1
233	 29	 3	 1
234	 56	 6	 1
235	 97	 6	 1
236	 54	 6	 1
237	 10	 3	 1
238	 178	 6	 1
239	 30	 3	 1
240	 232	 2	 1
241	 125	 7	 1
242	 121	 3	 1
243	 38	 29	 1
244	 182	 7	 1
245	 120	 5	 1
246	 133	 3	 1
247	 219	 1	 1
248	 2	 43	 1
